***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  MODELO DESSEM     - VERSAO 21 - Marco de 2025 (CPLEX)                             *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA ONS                                                                                                                                                   


____________________________________________________________________

  TE  PMO - OUTUBRO/25 - NOVEMBRO/25 - REV 2 - FCF COM CVAR - 12 REE - VALOR ESPE- Data do Caso: 11/10/2025                                                       
____________________________________________________________________



Resultados Relativos as Usinas Termicas:

----;-------;----;-------------;----;----;-----------;-----------;-----------;------------;-----;-----------;
IPER;  Pat  ;USIT;     Nome    ;Unid;Sist;  Geracao  ;    GMin   ;    GMax   ; Capacidade ; L/D ;CustoLinear;
    ;       ;    ;             ;    ;    ;     MW    ;     MW    ;     MW    ;      MW    ;     ;   $/(MWh) ;
----;-------;----;-------------;----;----;-----------;-----------;-----------;------------;-----;-----------;
 47 ; MEDIA ;161 ;POTIGUAR III ; 99 ; NE ;      0.00 ;      0.00 ;     51.46 ;      51.46 ;  -  ;           ;
 47 ; MEDIA ;162 ;PECEM II     ;  1 ; NE ;      0.00 ;      0.00 ;      5.85 ;       5.85 ;  L  ;   2517.79 ;
 47 ; MEDIA ;162 ;PECEM II     ;  2 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2517.79 ;
 47 ; MEDIA ;162 ;PECEM II     ;  3 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2517.79 ;
 47 ; MEDIA ;162 ;PECEM II     ;  4 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2517.79 ;
 47 ; MEDIA ;162 ;PECEM II     ;  5 ; NE ;      0.00 ;      0.00 ;     13.50 ;      13.50 ;  L  ;   2517.79 ;
 47 ; MEDIA ;162 ;PECEM II     ;  6 ; NE ;      0.00 ;      0.00 ;     13.50 ;      13.50 ;  L  ;   2517.79 ;
 47 ; MEDIA ;162 ;PECEM II     ;  7 ; NE ;      0.00 ;      0.00 ;      7.20 ;       7.20 ;  L  ;   2517.79 ;
 47 ; MEDIA ;162 ;PECEM II     ;  8 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2517.79 ;
 47 ; MEDIA ;162 ;PECEM II     ;  9 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2517.79 ;
 47 ; MEDIA ;162 ;PECEM II     ; 10 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2517.79 ;
 47 ; MEDIA ;162 ;PECEM II     ; 11 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2517.79 ;
 47 ; MEDIA ;162 ;PECEM II     ; 12 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2517.79 ;
 47 ; MEDIA ;162 ;PECEM II     ; 99 ; NE ;      0.00 ;      0.00 ;    144.00 ;     144.45 ;  -  ;           ;
 47 ; MEDIA ;163 ;P. PECEM II  ;  1 ; NE ;      0.00 ;      0.00 ;    365.00 ;     365.00 ;  L  ;    295.22 ;
 47 ; MEDIA ;163 ;P. PECEM II  ; 99 ; NE ;      0.00 ;      0.00 ;    365.00 ;     365.00 ;  -  ;           ;
 47 ; MEDIA ;167 ;P. PECEM I   ;  1 ; NE ;      0.00 ;      0.00 ;    360.00 ;     360.00 ;  L  ;    284.43 ;
 47 ; MEDIA ;167 ;P. PECEM I   ;  2 ; NE ;      0.00 ;      0.00 ;    360.00 ;     360.00 ;  L  ;    284.43 ;
 47 ; MEDIA ;167 ;P. PECEM I   ; 99 ; NE ;      0.00 ;      0.00 ;    720.00 ;     720.00 ;  -  ;           ;
 47 ; MEDIA ;170 ;SUAPE II     ;  1 ; NE ;      0.00 ;      0.00 ;     22.43 ;      22.43 ;  L  ;    984.08 ;
 47 ; MEDIA ;170 ;SUAPE II     ;  2 ; NE ;      0.00 ;      0.00 ;     44.85 ;      44.85 ;  L  ;    984.08 ;
 47 ; MEDIA ;170 ;SUAPE II     ;  3 ; NE ;      0.00 ;      0.00 ;     67.28 ;      67.28 ;  L  ;    984.08 ;
 47 ; MEDIA ;170 ;SUAPE II     ;  4 ; NE ;      0.00 ;      0.00 ;     89.71 ;      89.71 ;  L  ;    984.08 ;
 47 ; MEDIA ;170 ;SUAPE II     ;  5 ; NE ;      0.00 ;      0.00 ;    112.14 ;     112.14 ;  L  ;    984.08 ;
 47 ; MEDIA ;170 ;SUAPE II     ;  6 ; NE ;      0.00 ;      0.00 ;    134.56 ;     134.56 ;  L  ;    984.08 ;
 47 ; MEDIA ;170 ;SUAPE II     ;  7 ; NE ;      0.00 ;      0.00 ;    156.99 ;     156.99 ;  L  ;    984.08 ;
 47 ; MEDIA ;170 ;SUAPE II     ;  8 ; NE ;      0.00 ;      0.00 ;    179.42 ;     179.42 ;  L  ;    984.08 ;
 47 ; MEDIA ;170 ;SUAPE II     ;  9 ; NE ;      0.00 ;      0.00 ;    201.84 ;     201.84 ;  L  ;    984.08 ;
 47 ; MEDIA ;170 ;SUAPE II     ; 10 ; NE ;      0.00 ;      0.00 ;    224.27 ;     224.27 ;  L  ;    984.08 ;
 47 ; MEDIA ;170 ;SUAPE II     ; 11 ; NE ;      0.00 ;      0.00 ;    246.70 ;     246.70 ;  L  ;    984.08 ;
 47 ; MEDIA ;170 ;SUAPE II     ; 12 ; NE ;      0.00 ;      0.00 ;    269.12 ;     269.12 ;  L  ;    984.08 ;
 47 ; MEDIA ;170 ;SUAPE II     ; 13 ; NE ;      0.00 ;      0.00 ;    291.55 ;     291.55 ;  L  ;    984.08 ;
 47 ; MEDIA ;170 ;SUAPE II     ; 14 ; NE ;      0.00 ;      0.00 ;    313.98 ;     313.98 ;  L  ;    984.08 ;
 47 ; MEDIA ;170 ;SUAPE II     ; 15 ; NE ;      0.00 ;      0.00 ;    336.40 ;     336.40 ;  L  ;    984.08 ;
 47 ; MEDIA ;170 ;SUAPE II     ; 16 ; NE ;      0.00 ;      0.00 ;    358.83 ;     358.83 ;  L  ;    984.08 ;
 47 ; MEDIA ;170 ;SUAPE II     ; 17 ; NE ;      0.00 ;      0.00 ;    381.26 ;     381.26 ;  L  ;    984.08 ;
 47 ; MEDIA ;170 ;SUAPE II     ; 99 ; NE ;      0.00 ;      0.00 ;    381.26 ;    3431.33 ;  -  ;           ;
 47 ; MEDIA ;176 ;PORTO ITAQUI ;  1 ; N  ;      0.00 ;      0.00 ;    360.14 ;     360.14 ;  L  ;    287.51 ;
 47 ; MEDIA ;176 ;PORTO ITAQUI ; 99 ; N  ;      0.00 ;      0.00 ;    360.00 ;     360.14 ;  -  ;           ;
 47 ; MEDIA ;182 ;PALMEIRAS GO ;  1 ; SE ;      0.00 ;      0.00 ;     70.58 ;      70.58 ;  L  ;   1439.45 ;
 47 ; MEDIA ;182 ;PALMEIRAS GO ;  2 ; SE ;      0.00 ;      0.00 ;     69.86 ;      69.86 ;  L  ;   1439.45 ;
 47 ; MEDIA ;182 ;PALMEIRAS GO ; 99 ; SE ;      0.00 ;      0.00 ;     70.00 ;     140.44 ;  -  ;           ;
 47 ; MEDIA ;194 ;T.NORTE 2    ;  1 ; SE ;      0.00 ;      0.00 ;      0.00 ;      75.90 ;  D  ;      0.00 ;
 47 ; MEDIA ;194 ;T.NORTE 2    ;  2 ; SE ;      0.00 ;      0.00 ;      0.00 ;     151.80 ;  D  ;      0.00 ;
 47 ; MEDIA ;194 ;T.NORTE 2    ;  3 ; SE ;      0.00 ;      0.00 ;      0.00 ;     227.70 ;  D  ;      0.00 ;
 47 ; MEDIA ;194 ;T.NORTE 2    ;  4 ; SE ;      0.00 ;      0.00 ;      0.00 ;     232.67 ;  D  ;      0.00 ;
 47 ; MEDIA ;194 ;T.NORTE 2    ;  5 ; SE ;      0.00 ;      0.00 ;      0.00 ;     232.67 ;  D  ;      0.00 ;
 47 ; MEDIA ;194 ;T.NORTE 2    ;  6 ; SE ;      0.00 ;      0.00 ;      0.00 ;     232.67 ;  D  ;      0.00 ;
 47 ; MEDIA ;194 ;T.NORTE 2    ;  7 ; SE ;      0.00 ;      0.00 ;      0.00 ;     349.00 ;  D  ;      0.00 ;
 47 ; MEDIA ;194 ;T.NORTE 2    ; 99 ; SE ;      0.00 ;      0.00 ;      0.00 ;    1502.41 ;  -  ;           ;
 47 ; MEDIA ;201 ;APARECIDA    ;  1 ; N  ;     43.00 ;      0.00 ;     43.00 ;      43.00 ;  L  ;    100.84 ;
 47 ; MEDIA ;201 ;APARECIDA    ;  2 ; N  ;     43.00 ;      0.00 ;     43.00 ;      43.00 ;  L  ;    100.84 ;
 47 ; MEDIA ;201 ;APARECIDA    ;  3 ; N  ;     25.00 ;      0.00 ;     40.00 ;      40.00 ;  L  ;    100.84 ;
 47 ; MEDIA ;201 ;APARECIDA    ;  4 ; N  ;      0.00 ;      0.00 ;      0.00 ;      40.00 ;  D  ;    100.84 ;
 47 ; MEDIA ;201 ;APARECIDA    ; 99 ; N  ;    111.00 ;     75.00 ;    111.00 ;     166.00 ;  -  ;           ;
 47 ; MEDIA ;203 ;PORAQUE      ;  1 ; N  ;     17.08 ;      0.00 ;     17.08 ;      17.08 ;  L  ;    100.84 ;
 47 ; MEDIA ;203 ;PORAQUE      ;  2 ; N  ;     17.08 ;      0.00 ;     17.08 ;      17.08 ;  L  ;    100.84 ;
 47 ; MEDIA ;203 ;PORAQUE      ;  3 ; N  ;      0.00 ;      0.00 ;     17.08 ;      17.08 ;  L  ;    100.84 ;
 47 ; MEDIA ;203 ;PORAQUE      ;  4 ; N  ;     17.08 ;      0.00 ;     17.08 ;      17.08 ;  L  ;    100.84 ;
 47 ; MEDIA ;203 ;PORAQUE      ;  5 ; N  ;      0.00 ;      0.00 ;     17.08 ;      17.08 ;  L  ;    100.84 ;
 47 ; MEDIA ;203 ;PORAQUE      ; 99 ; N  ;     51.23 ;     28.00 ;     67.00 ;      85.38 ;  -  ;           ;
 47 ; MEDIA ;204 ;JARAQUI      ;  6 ; N  ;     36.08 ;      0.00 ;     36.08 ;      36.08 ;  L  ;    100.84 ;
 47 ; MEDIA ;204 ;JARAQUI      ;  7 ; N  ;     26.92 ;      0.00 ;     39.36 ;      39.36 ;  L  ;    100.84 ;
 47 ; MEDIA ;204 ;JARAQUI      ; 99 ; N  ;     63.00 ;     29.00 ;     63.00 ;      75.44 ;  -  ;           ;
 47 ; MEDIA ;205 ;PIRARUCU     ;  1 ; N  ;     18.35 ;      0.00 ;     18.35 ;      18.35 ;  L  ;    100.84 ;
 47 ; MEDIA ;205 ;PIRARUCU     ;  2 ; N  ;     18.35 ;      0.00 ;     18.35 ;      18.35 ;  L  ;    100.84 ;
 47 ; MEDIA ;205 ;PIRARUCU     ;  3 ; N  ;     18.35 ;      0.00 ;     18.35 ;      18.35 ;  L  ;    100.84 ;
 47 ; MEDIA ;205 ;PIRARUCU     ;  4 ; N  ;     11.95 ;      0.00 ;     18.35 ;      18.35 ;  L  ;    100.84 ;
 47 ; MEDIA ;205 ;PIRARUCU     ; 99 ; N  ;     67.00 ;     35.00 ;     67.00 ;      73.40 ;  -  ;           ;
 47 ; MEDIA ;207 ;TUCUNARE     ;  1 ; N  ;     16.00 ;      0.00 ;     18.35 ;      18.35 ;  L  ;    100.84 ;
 47 ; MEDIA ;207 ;TUCUNARE     ;  2 ; N  ;     16.00 ;      0.00 ;     18.35 ;      18.35 ;  L  ;    100.84 ;
 47 ; MEDIA ;207 ;TUCUNARE     ;  3 ; N  ;     16.00 ;      0.00 ;     18.35 ;      18.35 ;  L  ;    100.84 ;
 47 ; MEDIA ;207 ;TUCUNARE     ;  4 ; N  ;     17.00 ;      0.00 ;     18.35 ;      18.35 ;  L  ;    100.84 ;
 47 ; MEDIA ;207 ;TUCUNARE     ; 99 ; N  ;     65.00 ;     35.00 ;     65.00 ;      73.40 ;  -  ;           ;
 47 ; MEDIA ;209 ;TAMBAQUI     ;  5 ; N  ;     10.00 ;      0.00 ;     17.56 ;      17.56 ;  L  ;    100.84 ;
 47 ; MEDIA ;209 ;TAMBAQUI     ;  6 ; N  ;     35.00 ;      0.00 ;     39.36 ;      39.36 ;  L  ;    100.84 ;
 47 ; MEDIA ;209 ;TAMBAQUI     ;  7 ; N  ;     18.00 ;      0.00 ;     36.08 ;      36.08 ;  L  ;    100.84 ;
 47 ; MEDIA ;209 ;TAMBAQUI     ; 99 ; N  ;     63.00 ;     33.00 ;     63.00 ;      93.00 ;  -  ;           ;
 47 ; MEDIA ;211 ;BAIXADA FLU  ;  1 ; SE ;      0.00 ;      0.00 ;    265.00 ;     265.00 ;  L  ;    192.44 ;
 47 ; MEDIA ;211 ;BAIXADA FLU  ;  2 ; SE ;      0.00 ;      0.00 ;    265.00 ;     265.00 ;  L  ;    192.44 ;
 47 ; MEDIA ;211 ;BAIXADA FLU  ;  3 ; SE ;      0.00 ;      0.00 ;    530.00 ;     530.00 ;  L  ;    192.44 ;
 47 ; MEDIA ;211 ;BAIXADA FLU  ; 99 ; SE ;      0.00 ;      0.00 ;    520.00 ;    1060.00 ;  -  ;           ;
 47 ; MEDIA ;212 ;MARANHAO III ;  1 ; N  ;    518.80 ;      0.00 ;    518.80 ;     518.80 ;  L  ;    110.91 ;
 47 ; MEDIA ;212 ;MARANHAO III ; 99 ; N  ;    518.80 ;    490.00 ;    518.80 ;     518.80 ;  -  ;           ;
 47 ; MEDIA ;223 ;PROSPERID. 3 ;  1 ; NE ;      4.60 ;      0.00 ;      9.33 ;       9.33 ;  L  ;    218.33 ;
 47 ; MEDIA ;223 ;PROSPERID. 3 ;  2 ; NE ;      4.60 ;      0.00 ;      9.33 ;       9.33 ;  L  ;    218.33 ;
 47 ; MEDIA ;223 ;PROSPERID. 3 ;  3 ; NE ;      4.60 ;      0.00 ;      9.33 ;       9.33 ;  L  ;    218.33 ;
 47 ; MEDIA ;223 ;PROSPERID. 3 ;  4 ; NE ;      4.60 ;      0.00 ;      9.33 ;       9.33 ;  L  ;    218.33 ;
 47 ; MEDIA ;223 ;PROSPERID. 3 ;  5 ; NE ;      4.60 ;      0.00 ;      9.33 ;       9.33 ;  L  ;    218.33 ;
 47 ; MEDIA ;223 ;PROSPERID. 3 ;  6 ; NE ;      4.60 ;      0.00 ;      9.33 ;       9.33 ;  L  ;    218.33 ;
 47 ; MEDIA ;223 ;PROSPERID. 3 ; 99 ; NE ;     27.60 ;      0.00 ;     55.00 ;      55.99 ;  -  ;           ;
 47 ; MEDIA ;224 ;P. SERGIPE I ;  1 ; NE ;   1593.20 ;      0.00 ;   1593.20 ;    1593.20 ;  L  ;    315.46 ;
 47 ; MEDIA ;224 ;P. SERGIPE I ;  2 ; NE ;      0.00 ;      0.00 ;   1060.00 ;    1060.00 ;  L  ;    315.46 ;
 47 ; MEDIA ;224 ;P. SERGIPE I ;  3 ; NE ;      0.00 ;      0.00 ;   1060.00 ;    1060.00 ;  L  ;    315.46 ;
 47 ; MEDIA ;224 ;P. SERGIPE I ;  4 ; NE ;      0.00 ;      0.00 ;   1060.00 ;    1060.00 ;  L  ;    315.46 ;
 47 ; MEDIA ;224 ;P. SERGIPE I ;  5 ; NE ;      0.00 ;      0.00 ;    514.00 ;     514.00 ;  L  ;    315.46 ;
 47 ; MEDIA ;224 ;P. SERGIPE I ;  6 ; NE ;      0.00 ;      0.00 ;    514.00 ;     514.00 ;  L  ;    315.46 ;
 47 ; MEDIA ;224 ;P. SERGIPE I ;  7 ; NE ;      0.00 ;      0.00 ;    514.00 ;     514.00 ;  L  ;    315.46 ;
 47 ; MEDIA ;224 ;P. SERGIPE I ; 99 ; NE ;   1593.20 ;      0.00 ;   1593.20 ;    6315.20 ;  -  ;           ;
 47 ; MEDIA ;229 ;ONCA PINTADA ;  1 ; SE ;     50.00 ;      0.00 ;     50.00 ;      50.00 ;  L  ;    145.52 ;
 47 ; MEDIA ;229 ;ONCA PINTADA ; 99 ; SE ;     50.00 ;      0.00 ;     50.00 ;      50.00 ;  -  ;           ;
 47 ; MEDIA ;235 ;C. MURICY 2  ;  1 ; NE ;      0.00 ;      0.00 ;      7.20 ;       7.20 ;  L  ;   2491.74 ;
 47 ; MEDIA ;235 ;C. MURICY 2  ;  2 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2491.74 ;
 47 ; MEDIA ;235 ;C. MURICY 2  ;  3 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2491.74 ;
 47 ; MEDIA ;235 ;C. MURICY 2  ;  4 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2491.74 ;
 47 ; MEDIA ;235 ;C. MURICY 2  ;  5 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2491.74 ;
 47 ; MEDIA ;235 ;C. MURICY 2  ;  6 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2491.74 ;
 47 ; MEDIA ;235 ;C. MURICY 2  ;  7 ; NE ;      0.00 ;      0.00 ;      6.75 ;       6.75 ;  L  ;   2491.74 ;
 47 ; MEDIA ;235 ;C. MURICY 2  ;  8 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2491.74 ;
 47 ; MEDIA ;235 ;C. MURICY 2  ;  9 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2491.74 ;
 47 ; MEDIA ;235 ;C. MURICY 2  ; 10 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2491.74 ;
 47 ; MEDIA ;235 ;C. MURICY 2  ; 11 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2491.74 ;
 47 ; MEDIA ;235 ;C. MURICY 2  ; 12 ; NE ;      0.00 ;      0.00 ;     13.05 ;      13.05 ;  L  ;   2491.74 ;
 47 ; MEDIA ;235 ;C. MURICY 2  ; 99 ; NE ;      0.00 ;      0.00 ;    144.00 ;     144.45 ;  -  ;           ;
 47 ; MEDIA ;236 ;MARLIM AZUL  ;  1 ; SE ;    565.00 ;      0.00 ;    565.50 ;     565.50 ;  L  ;    136.90 ;
 47 ; MEDIA ;236 ;MARLIM AZUL  ; 99 ; SE ;    565.00 ;    565.00 ;    565.00 ;     565.50 ;  -  ;           ;
 47 ; MEDIA ;238 ;GNA II       ;  1 ; SE ;   1672.60 ;      0.00 ;   1672.60 ;    1672.60 ;  L  ;    501.11 ;
 47 ; MEDIA ;238 ;GNA II       ; 99 ; SE ;   1672.60 ;   1672.00 ;   1672.60 ;    1672.60 ;  -  ;           ;
 47 ; MEDIA ;239 ;PARNAIBA V   ;  1 ; N  ;    239.00 ;      0.00 ;    365.32 ;     365.32 ;  L  ;    221.18 ;
 47 ; MEDIA ;239 ;PARNAIBA V   ; 99 ; N  ;    239.00 ;      0.00 ;    239.00 ;     365.32 ;  -  ;           ;
 47 ; MEDIA ;241 ;PROSPERID. 2 ;  1 ; NE ;      0.00 ;      0.00 ;      0.00 ;       9.36 ;  D  ;    297.75 ;
 47 ; MEDIA ;241 ;PROSPERID. 2 ;  2 ; NE ;      0.00 ;      0.00 ;      0.00 ;       9.36 ;  D  ;    297.75 ;
 47 ; MEDIA ;241 ;PROSPERID. 2 ;  3 ; NE ;      0.00 ;      0.00 ;      0.00 ;       9.36 ;  D  ;    297.75 ;
 47 ; MEDIA ;241 ;PROSPERID. 2 ;  4 ; NE ;      0.00 ;      0.00 ;      0.00 ;       9.36 ;  D  ;    297.75 ;
 47 ; MEDIA ;241 ;PROSPERID. 2 ; 99 ; NE ;      0.00 ;      0.00 ;      0.00 ;      37.44 ;  -  ;           ;
 47 ; MEDIA ;245 ;KARKEY 013   ;  1 ; SE ;      0.00 ;      0.00 ;     20.65 ;      20.65 ;  L  ;    786.45 ;
 47 ; MEDIA ;245 ;KARKEY 013   ;  2 ; SE ;     31.00 ;      0.00 ;     41.30 ;      41.30 ;  L  ;    786.45 ;
 47 ; MEDIA ;245 ;KARKEY 013   ;  3 ; SE ;      0.00 ;      0.00 ;     61.95 ;      61.95 ;  L  ;    786.45 ;
 47 ; MEDIA ;245 ;KARKEY 013   ;  4 ; SE ;      0.00 ;      0.00 ;     82.60 ;      82.60 ;  L  ;    786.45 ;
 47 ; MEDIA ;245 ;KARKEY 013   ;  5 ; SE ;      0.00 ;      0.00 ;    103.25 ;     103.25 ;  L  ;    786.45 ;
 47 ; MEDIA ;245 ;KARKEY 013   ;  6 ; SE ;      0.00 ;      0.00 ;    123.90 ;     123.90 ;  L  ;    786.45 ;
 47 ; MEDIA ;245 ;KARKEY 013   ;  7 ; SE ;      0.00 ;      0.00 ;    144.55 ;     144.55 ;  L  ;    786.45 ;
 47 ; MEDIA ;245 ;KARKEY 013   ;  8 ; SE ;      0.00 ;      0.00 ;    165.20 ;     165.20 ;  L  ;    786.45 ;
 47 ; MEDIA ;245 ;KARKEY 013   ;  9 ; SE ;      0.00 ;      0.00 ;    185.85 ;     185.85 ;  L  ;    786.45 ;
 47 ; MEDIA ;245 ;KARKEY 013   ; 10 ; SE ;      0.00 ;      0.00 ;    206.50 ;     206.50 ;  L  ;    786.45 ;
 47 ; MEDIA ;245 ;KARKEY 013   ; 11 ; SE ;      0.00 ;      0.00 ;    227.15 ;     227.15 ;  L  ;    786.45 ;
 47 ; MEDIA ;245 ;KARKEY 013   ; 12 ; SE ;      0.00 ;      0.00 ;    247.80 ;     247.80 ;  L  ;    786.45 ;
 47 ; MEDIA ;245 ;KARKEY 013   ; 13 ; SE ;      0.00 ;      0.00 ;    258.64 ;     258.64 ;  L  ;    786.45 ;
 47 ; MEDIA ;245 ;KARKEY 013   ; 99 ; SE ;     31.00 ;     31.00 ;    256.00 ;    1869.34 ;  -  ;           ;
 47 ; MEDIA ;246 ;KARKEY 019   ;  1 ; SE ;      0.00 ;      0.00 ;     18.32 ;      18.32 ;  L  ;    786.45 ;
 47 ; MEDIA ;246 ;KARKEY 019   ;  2 ; SE ;      0.00 ;      0.00 ;     36.64 ;      36.64 ;  L  ;    786.45 ;
 47 ; MEDIA ;246 ;KARKEY 019   ;  3 ; SE ;      0.00 ;      0.00 ;     54.96 ;      54.96 ;  L  ;    786.45 ;
 47 ; MEDIA ;246 ;KARKEY 019   ;  4 ; SE ;      0.00 ;      0.00 ;     73.28 ;      73.28 ;  L  ;    786.45 ;
 47 ; MEDIA ;246 ;KARKEY 019   ;  5 ; SE ;      0.00 ;      0.00 ;     91.60 ;      91.60 ;  L  ;    786.45 ;
 47 ; MEDIA ;246 ;KARKEY 019   ;  6 ; SE ;      0.00 ;      0.00 ;    109.92 ;     109.92 ;  L  ;    786.45 ;
 47 ; MEDIA ;246 ;KARKEY 019   ;  7 ; SE ;      0.00 ;      0.00 ;    115.92 ;     115.92 ;  L  ;    786.45 ;
 47 ; MEDIA ;246 ;KARKEY 019   ; 99 ; SE ;      0.00 ;      0.00 ;    116.00 ;     500.64 ;  -  ;           ;
 47 ; MEDIA ;247 ;LINHARES PCS ;  1 ; SE ;      0.00 ;      0.00 ;     36.00 ;      36.00 ;  L  ;   1135.90 ;
 47 ; MEDIA ;247 ;LINHARES PCS ; 99 ; SE ;      0.00 ;      0.00 ;     36.00 ;      36.00 ;  -  ;           ;
 47 ; MEDIA ;248 ;PAULINIA     ;  1 ; SE ;     15.00 ;      0.00 ;     15.95 ;      15.95 ;  L  ;   1119.54 ;
 47 ; MEDIA ;248 ;PAULINIA     ; 99 ; SE ;     15.00 ;     15.00 ;     15.00 ;      15.95 ;  -  ;           ;
 47 ; MEDIA ;249 ;PORSUD I     ;  1 ; SE ;      0.00 ;      0.00 ;     19.32 ;      19.32 ;  L  ;    923.96 ;
 47 ; MEDIA ;249 ;PORSUD I     ;  2 ; SE ;      0.00 ;      0.00 ;     38.64 ;      38.64 ;  L  ;    923.96 ;
 47 ; MEDIA ;249 ;PORSUD I     ;  3 ; SE ;      0.00 ;      0.00 ;     57.96 ;      57.96 ;  L  ;    923.96 ;
 47 ; MEDIA ;249 ;PORSUD I     ;  4 ; SE ;      0.00 ;      0.00 ;     77.28 ;      77.28 ;  L  ;    923.96 ;
 47 ; MEDIA ;249 ;PORSUD I     ;  5 ; SE ;      0.00 ;      0.00 ;     96.60 ;      96.60 ;  L  ;    923.96 ;
 47 ; MEDIA ;249 ;PORSUD I     ;  6 ; SE ;      0.00 ;      0.00 ;    115.92 ;     115.92 ;  L  ;    923.96 ;
 47 ; MEDIA ;249 ;PORSUD I     ; 99 ; SE ;      0.00 ;      0.00 ;    116.00 ;     405.72 ;  -  ;           ;
 47 ; MEDIA ;250 ;PORSUD II    ;  1 ; SE ;      0.00 ;      0.00 ;     18.45 ;      18.45 ;  L  ;    924.36 ;
 47 ; MEDIA ;250 ;PORSUD II    ;  2 ; SE ;      0.00 ;      0.00 ;     36.90 ;      36.90 ;  L  ;    924.36 ;
 47 ; MEDIA ;250 ;PORSUD II    ;  3 ; SE ;      0.00 ;      0.00 ;     55.35 ;      55.35 ;  L  ;    924.36 ;
 47 ; MEDIA ;250 ;PORSUD II    ;  4 ; SE ;      0.00 ;      0.00 ;     73.80 ;      73.80 ;  L  ;    924.36 ;
 47 ; MEDIA ;250 ;PORSUD II    ;  5 ; SE ;      0.00 ;      0.00 ;     78.32 ;      78.32 ;  L  ;    924.36 ;
 47 ; MEDIA ;250 ;PORSUD II    ; 99 ; SE ;      0.00 ;      0.00 ;     78.00 ;     262.82 ;  -  ;           ;
 47 ; MEDIA ;251 ;POVOACAO 1   ;  1 ; SE ;      0.00 ;      0.00 ;     56.22 ;      56.22 ;  L  ;   1135.90 ;
 47 ; MEDIA ;251 ;POVOACAO 1   ;  2 ; SE ;      0.00 ;      0.00 ;     18.74 ;      18.74 ;  L  ;   1135.90 ;
 47 ; MEDIA ;251 ;POVOACAO 1   ; 99 ; SE ;      0.00 ;      0.00 ;     74.96 ;      74.96 ;  -  ;           ;
 47 ; MEDIA ;253 ;VIANA 1      ;  1 ; SE ;      0.00 ;      0.00 ;      9.37 ;       9.37 ;  L  ;   1135.90 ;
 47 ; MEDIA ;253 ;VIANA 1      ;  2 ; SE ;      0.00 ;      0.00 ;      9.37 ;       9.37 ;  L  ;   1135.90 ;
 47 ; MEDIA ;253 ;VIANA 1      ;  3 ; SE ;      0.00 ;      0.00 ;      9.37 ;       9.37 ;  L  ;   1135.90 ;
 47 ; MEDIA ;253 ;VIANA 1      ;  4 ; SE ;      0.00 ;      0.00 ;      9.37 ;       9.37 ;  L  ;   1135.90 ;
 47 ; MEDIA ;253 ;VIANA 1      ; 99 ; SE ;      0.00 ;      0.00 ;     37.00 ;      37.48 ;  -  ;           ;
 47 ; MEDIA ;254 ;B. BONITA I  ;  1 ; S  ;      0.00 ;      0.00 ;      9.45 ;       9.45 ;  L  ;    778.35 ;
 47 ; MEDIA ;254 ;B. BONITA I  ; 99 ; S  ;      0.00 ;      0.00 ;      9.00 ;       9.45 ;  -  ;           ;
 47 ; MEDIA ;322 ;BBF BALIZA   ;  1 ; N  ;      5.00 ;      0.00 ;      9.80 ;       9.80 ;  L  ;    876.44 ;
 47 ; MEDIA ;322 ;BBF BALIZA   ;  2 ; N  ;      0.00 ;      0.00 ;      0.00 ;       8.14 ;  D  ;    876.44 ;
 47 ; MEDIA ;322 ;BBF BALIZA   ; 99 ; N  ;      5.00 ;      5.00 ;      8.00 ;      17.94 ;  -  ;           ;
 47 ; MEDIA ;323 ;BONFIM       ;  1 ; N  ;     10.00 ;      0.00 ;     10.00 ;      10.00 ;  L  ;    555.69 ;
 47 ; MEDIA ;323 ;BONFIM       ; 99 ; N  ;     10.00 ;      5.00 ;     10.00 ;      10.00 ;  -  ;           ;
