***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  MODELO DESSEM     - VERSAO 21 - Marco de 2025 (CPLEX)                             *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA ONS                                                                                                                                                   


____________________________________________________________________

  TE  PMO - OUTUBRO/25 - NOVEMBRO/25 - REV 2 - FCF COM CVAR - 12 REE - VALOR ESPE- Data do Caso: 11/10/2025                                                       
____________________________________________________________________


 
Relatorio dos Contratos de importacao/exportacao de energia e  
 
-----;--------;-----;--------------;----;----;-----------;
 IPER;   Pat  ; Num ;    Nome      ;Tipo;Sist;  Econtr   ;
-----;--------;-----;--------------;----;----;-----------;
  31 ;   LEVE ; 142 ;   E3POL4-E-F ; CE ; SE ;    200.84 ;
  31 ;   LEVE ; 151 ;   E4POL3-I-F ; CI ; SE ;    200.84 ;
  31 ;   LEVE ; 152 ;   E4POL4-I-F ; CI ; SE ;    200.84 ;
  31 ;   LEVE ; 383 ;   ATLANT-E   ; CE ; SE ;    330.00 ;
  31 ;   LEVE ;  65 ;   TKUTA2-I   ; CI ; SE ;    111.00 ;
  31 ;   LEVE ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  31 ;   LEVE ; 301 ;   FUTDAE-E-F ; CE ; SE ;    270.00 ;
  31 ;   LEVE ; 311 ;   FUTDAS-I-F ; CI ; SE ;    270.00 ;
  31 ;   LEVE ; 302 ;   FUTDCE-I-F ; CI ; SE ;    200.00 ;
  31 ;   LEVE ; 312 ;   FUTDCS-E-F ; CE ; SE ;    200.00 ;
  31 ;   LEVE ; 501 ;   FUPL1F-E-F ; CE ; SE ;    334.20 ;
  31 ;   LEVE ; 511 ;   FUPL1I-I-F ; CI ; SE ;    334.20 ;
  31 ;   LEVE ; 502 ;   FUPL3F-E-F ; CE ; SE ;    156.50 ;
  31 ;   LEVE ; 512 ;   FUPL3I-I-F ; CI ; SE ;    156.50 ;
  31 ;   LEVE ; 601 ;   MBXNG3-E-F ; CE ; N  ;   1937.00 ;
  31 ;   LEVE ; 602 ;   MBXNG4-E-F ; CE ; N  ;   1937.00 ;
  31 ;   LEVE ; 611 ;   MDRIO1-I-F ; CI ; SE ;   1937.00 ;
  31 ;   LEVE ; 612 ;   MDRIO2-I-F ; CI ; SE ;   1937.00 ;
  31 ;   LEVE ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  31 ;   LEVE ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  31 ;   LEVE ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  31 ;   LEVE ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  31 ;   LEVE ; 701 ;   MBXNG1-E-F ; CE ; N  ;    100.00 ;
  31 ;   LEVE ; 702 ;   MBXNG2-E-F ; CE ; N  ;    100.00 ;
  31 ;   LEVE ; 711 ;   MDEST1-I-F ; CI ; SE ;    100.00 ;
  31 ;   LEVE ; 712 ;   MDEST2-I-F ; CI ; SE ;    100.00 ;
  31 ;   LEVE ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  31 ;   LEVE ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  31 ;   LEVE ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  31 ;   LEVE ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  32 ;   LEVE ; 101 ;   BKCPV2-E-F ; CE ; SE ;    250.69 ;
  32 ;   LEVE ; 102 ;   BKCPV4-E-F ; CE ; SE ;    250.69 ;
  32 ;   LEVE ; 111 ;   BKCPV1-I-F ; CI ; SE ;    250.69 ;
  32 ;   LEVE ; 112 ;   BKCPV3-I-F ; CI ; SE ;    250.69 ;
  32 ;   LEVE ; 121 ;   E1POL1-E-F ; CE ; SE ;    199.57 ;
  32 ;   LEVE ; 122 ;   E1POL2-E-F ; CE ; SE ;    199.57 ;
  32 ;   LEVE ; 131 ;   E2POL1-I-F ; CI ; SE ;    199.57 ;
  32 ;   LEVE ; 132 ;   E2POL2-I-F ; CI ; SE ;    199.57 ;
  32 ;   LEVE ; 141 ;   E3POL3-E-F ; CE ; SE ;    199.57 ;
  32 ;   LEVE ; 142 ;   E3POL4-E-F ; CE ; SE ;    199.57 ;
  32 ;   LEVE ; 151 ;   E4POL3-I-F ; CI ; SE ;    199.57 ;
  32 ;   LEVE ; 152 ;   E4POL4-I-F ; CI ; SE ;    199.57 ;
  32 ;   LEVE ; 383 ;   ATLANT-E   ; CE ; SE ;    330.00 ;
  32 ;   LEVE ;  65 ;   TKUTA2-I   ; CI ; SE ;    111.00 ;
  32 ;   LEVE ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  32 ;   LEVE ; 301 ;   FUTDAE-E-F ; CE ; SE ;    270.00 ;
  32 ;   LEVE ; 311 ;   FUTDAS-I-F ; CI ; SE ;    270.00 ;
  32 ;   LEVE ; 302 ;   FUTDCE-I-F ; CI ; SE ;    200.00 ;
  32 ;   LEVE ; 312 ;   FUTDCS-E-F ; CE ; SE ;    200.00 ;
  32 ;   LEVE ; 501 ;   FUPL1F-E-F ; CE ; SE ;    758.53 ;
  32 ;   LEVE ; 511 ;   FUPL1I-I-F ; CI ; SE ;    758.53 ;
  32 ;   LEVE ; 502 ;   FUPL3F-E-F ; CE ; SE ;    156.50 ;
  32 ;   LEVE ; 512 ;   FUPL3I-I-F ; CI ; SE ;    156.50 ;
  32 ;   LEVE ; 601 ;   MBXNG3-E-F ; CE ; N  ;   1079.15 ;
  32 ;   LEVE ; 602 ;   MBXNG4-E-F ; CE ; N  ;   1079.15 ;
  32 ;   LEVE ; 611 ;   MDRIO1-I-F ; CI ; SE ;   1079.15 ;
  32 ;   LEVE ; 612 ;   MDRIO2-I-F ; CI ; SE ;   1079.15 ;
  32 ;   LEVE ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  32 ;   LEVE ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  32 ;   LEVE ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  32 ;   LEVE ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  32 ;   LEVE ; 701 ;   MBXNG1-E-F ; CE ; N  ;    100.00 ;
  32 ;   LEVE ; 702 ;   MBXNG2-E-F ; CE ; N  ;    100.00 ;
  32 ;   LEVE ; 711 ;   MDEST1-I-F ; CI ; SE ;    100.00 ;
  32 ;   LEVE ; 712 ;   MDEST2-I-F ; CI ; SE ;    100.00 ;
  32 ;   LEVE ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  32 ;   LEVE ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  32 ;   LEVE ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  32 ;   LEVE ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  33 ;   LEVE ; 101 ;   BKCPV2-E-F ; CE ; SE ;    275.69 ;
  33 ;   LEVE ; 102 ;   BKCPV4-E-F ; CE ; SE ;    275.69 ;
  33 ;   LEVE ; 111 ;   BKCPV1-I-F ; CI ; SE ;    275.69 ;
  33 ;   LEVE ; 112 ;   BKCPV3-I-F ; CI ; SE ;    275.69 ;
  33 ;   LEVE ; 121 ;   E1POL1-E-F ; CE ; SE ;    194.66 ;
  33 ;   LEVE ; 122 ;   E1POL2-E-F ; CE ; SE ;    194.66 ;
  33 ;   LEVE ; 131 ;   E2POL1-I-F ; CI ; SE ;    194.66 ;
  33 ;   LEVE ; 132 ;   E2POL2-I-F ; CI ; SE ;    194.66 ;
  33 ;   LEVE ; 141 ;   E3POL3-E-F ; CE ; SE ;    194.66 ;
  33 ;   LEVE ; 142 ;   E3POL4-E-F ; CE ; SE ;    194.66 ;
  33 ;   LEVE ; 151 ;   E4POL3-I-F ; CI ; SE ;    194.66 ;
  33 ;   LEVE ; 152 ;   E4POL4-I-F ; CI ; SE ;    194.66 ;
  33 ;   LEVE ; 383 ;   ATLANT-E   ; CE ; SE ;    330.00 ;
  33 ;   LEVE ;  65 ;   TKUTA2-I   ; CI ; SE ;    111.00 ;
  33 ;   LEVE ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  33 ;   LEVE ; 301 ;   FUTDAE-E-F ; CE ; SE ;    270.00 ;
  33 ;   LEVE ; 311 ;   FUTDAS-I-F ; CI ; SE ;    270.00 ;
  33 ;   LEVE ; 302 ;   FUTDCE-I-F ; CI ; SE ;    200.00 ;
  33 ;   LEVE ; 312 ;   FUTDCS-E-F ; CE ; SE ;    200.00 ;
  33 ;   LEVE ; 501 ;   FUPL1F-E-F ; CE ; SE ;   1360.42 ;
  33 ;   LEVE ; 511 ;   FUPL1I-I-F ; CI ; SE ;   1360.42 ;
  33 ;   LEVE ; 502 ;   FUPL3F-E-F ; CE ; SE ;    156.50 ;
  33 ;   LEVE ; 512 ;   FUPL3I-I-F ; CI ; SE ;    156.50 ;
  33 ;   LEVE ; 601 ;   MBXNG3-E-F ; CE ; N  ;    553.27 ;
  33 ;   LEVE ; 602 ;   MBXNG4-E-F ; CE ; N  ;    553.27 ;
  33 ;   LEVE ; 611 ;   MDRIO1-I-F ; CI ; SE ;    553.27 ;
  33 ;   LEVE ; 612 ;   MDRIO2-I-F ; CI ; SE ;    553.27 ;
  33 ;   LEVE ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  33 ;   LEVE ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  33 ;   LEVE ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  33 ;   LEVE ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  33 ;   LEVE ; 701 ;   MBXNG1-E-F ; CE ; N  ;    100.00 ;
  33 ;   LEVE ; 702 ;   MBXNG2-E-F ; CE ; N  ;    100.00 ;
  33 ;   LEVE ; 711 ;   MDEST1-I-F ; CI ; SE ;    100.00 ;
  33 ;   LEVE ; 712 ;   MDEST2-I-F ; CI ; SE ;    100.00 ;
  33 ;   LEVE ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  33 ;   LEVE ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  33 ;   LEVE ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  33 ;   LEVE ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  34 ;   LEVE ; 101 ;   BKCPV2-E-F ; CE ; SE ;    278.98 ;
  34 ;   LEVE ; 102 ;   BKCPV4-E-F ; CE ; SE ;    278.98 ;
  34 ;   LEVE ; 111 ;   BKCPV1-I-F ; CI ; SE ;    278.98 ;
  34 ;   LEVE ; 112 ;   BKCPV3-I-F ; CI ; SE ;    278.98 ;
  34 ;   LEVE ; 121 ;   E1POL1-E-F ; CE ; SE ;    185.42 ;
  34 ;   LEVE ; 122 ;   E1POL2-E-F ; CE ; SE ;    185.42 ;
  34 ;   LEVE ; 131 ;   E2POL1-I-F ; CI ; SE ;    185.42 ;
  34 ;   LEVE ; 132 ;   E2POL2-I-F ; CI ; SE ;    185.42 ;
  34 ;   LEVE ; 141 ;   E3POL3-E-F ; CE ; SE ;    185.42 ;
  34 ;   LEVE ; 142 ;   E3POL4-E-F ; CE ; SE ;    185.42 ;
  34 ;   LEVE ; 151 ;   E4POL3-I-F ; CI ; SE ;    185.42 ;
  34 ;   LEVE ; 152 ;   E4POL4-I-F ; CI ; SE ;    185.42 ;
  34 ;   LEVE ; 383 ;   ATLANT-E   ; CE ; SE ;    330.00 ;
  34 ;   LEVE ;  65 ;   TKUTA2-I   ; CI ; SE ;    111.00 ;
  34 ;   LEVE ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  34 ;   LEVE ; 301 ;   FUTDAE-E-F ; CE ; SE ;    270.00 ;
  34 ;   LEVE ; 311 ;   FUTDAS-I-F ; CI ; SE ;    270.00 ;
  34 ;   LEVE ; 302 ;   FUTDCE-I-F ; CI ; SE ;    200.00 ;
  34 ;   LEVE ; 312 ;   FUTDCS-E-F ; CE ; SE ;    200.00 ;
  34 ;   LEVE ; 501 ;   FUPL1F-E-F ; CE ; SE ;   1488.16 ;
  34 ;   LEVE ; 511 ;   FUPL1I-I-F ; CI ; SE ;   1488.16 ;
  34 ;   LEVE ; 502 ;   FUPL3F-E-F ; CE ; SE ;    156.50 ;
  34 ;   LEVE ; 512 ;   FUPL3I-I-F ; CI ; SE ;    156.50 ;
  34 ;   LEVE ; 601 ;   MBXNG3-E-F ; CE ; N  ;    666.28 ;
  34 ;   LEVE ; 602 ;   MBXNG4-E-F ; CE ; N  ;    666.28 ;
  34 ;   LEVE ; 611 ;   MDRIO1-I-F ; CI ; SE ;    666.28 ;
  34 ;   LEVE ; 612 ;   MDRIO2-I-F ; CI ; SE ;    666.28 ;
  34 ;   LEVE ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  34 ;   LEVE ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  34 ;   LEVE ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  34 ;   LEVE ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  34 ;   LEVE ; 701 ;   MBXNG1-E-F ; CE ; N  ;    100.00 ;
  34 ;   LEVE ; 702 ;   MBXNG2-E-F ; CE ; N  ;    100.00 ;
  34 ;   LEVE ; 711 ;   MDEST1-I-F ; CI ; SE ;    100.00 ;
  34 ;   LEVE ; 712 ;   MDEST2-I-F ; CI ; SE ;    100.00 ;
  34 ;   LEVE ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  34 ;   LEVE ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  34 ;   LEVE ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  34 ;   LEVE ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  35 ;  MEDIA ; 101 ;   BKCPV2-E-F ; CE ; SE ;    300.90 ;
  35 ;  MEDIA ; 102 ;   BKCPV4-E-F ; CE ; SE ;    300.90 ;
  35 ;  MEDIA ; 111 ;   BKCPV1-I-F ; CI ; SE ;    300.90 ;
  35 ;  MEDIA ; 112 ;   BKCPV3-I-F ; CI ; SE ;    300.90 ;
  35 ;  MEDIA ; 121 ;   E1POL1-E-F ; CE ; SE ;    174.44 ;
  35 ;  MEDIA ; 122 ;   E1POL2-E-F ; CE ; SE ;    174.44 ;
  35 ;  MEDIA ; 131 ;   E2POL1-I-F ; CI ; SE ;    174.44 ;
  35 ;  MEDIA ; 132 ;   E2POL2-I-F ; CI ; SE ;    174.44 ;
  35 ;  MEDIA ; 141 ;   E3POL3-E-F ; CE ; SE ;    174.44 ;
  35 ;  MEDIA ; 142 ;   E3POL4-E-F ; CE ; SE ;    174.44 ;
  35 ;  MEDIA ; 151 ;   E4POL3-I-F ; CI ; SE ;    174.44 ;
  35 ;  MEDIA ; 152 ;   E4POL4-I-F ; CI ; SE ;    174.44 ;
  35 ;  MEDIA ; 383 ;   ATLANT-E   ; CE ; SE ;    330.00 ;
  35 ;  MEDIA ;  65 ;   TKUTA2-I   ; CI ; SE ;    111.00 ;
  35 ;  MEDIA ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  35 ;  MEDIA ; 301 ;   FUTDAE-E-F ; CE ; SE ;    270.00 ;
  35 ;  MEDIA ; 311 ;   FUTDAS-I-F ; CI ; SE ;    270.00 ;
  35 ;  MEDIA ; 302 ;   FUTDCE-I-F ; CI ; SE ;    200.00 ;
  35 ;  MEDIA ; 312 ;   FUTDCS-E-F ; CE ; SE ;    200.00 ;
  35 ;  MEDIA ; 501 ;   FUPL1F-E-F ; CE ; SE ;   1129.88 ;
  35 ;  MEDIA ; 511 ;   FUPL1I-I-F ; CI ; SE ;   1129.88 ;
  35 ;  MEDIA ; 502 ;   FUPL3F-E-F ; CE ; SE ;    156.50 ;
  35 ;  MEDIA ; 512 ;   FUPL3I-I-F ; CI ; SE ;    156.50 ;
  35 ;  MEDIA ; 601 ;   MBXNG3-E-F ; CE ; N  ;   1400.10 ;
  35 ;  MEDIA ; 602 ;   MBXNG4-E-F ; CE ; N  ;   1400.10 ;
  35 ;  MEDIA ; 611 ;   MDRIO1-I-F ; CI ; SE ;   1400.10 ;
  35 ;  MEDIA ; 612 ;   MDRIO2-I-F ; CI ; SE ;   1400.10 ;
  35 ;  MEDIA ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  35 ;  MEDIA ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  35 ;  MEDIA ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  35 ;  MEDIA ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  35 ;  MEDIA ; 701 ;   MBXNG1-E-F ; CE ; N  ;    100.00 ;
  35 ;  MEDIA ; 702 ;   MBXNG2-E-F ; CE ; N  ;    100.00 ;
  35 ;  MEDIA ; 711 ;   MDEST1-I-F ; CI ; SE ;    100.00 ;
  35 ;  MEDIA ; 712 ;   MDEST2-I-F ; CI ; SE ;    100.00 ;
  35 ;  MEDIA ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  35 ;  MEDIA ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  35 ;  MEDIA ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  35 ;  MEDIA ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  36 ;  MEDIA ; 101 ;   BKCPV2-E-F ; CE ; SE ;    300.90 ;
  36 ;  MEDIA ; 102 ;   BKCPV4-E-F ; CE ; SE ;    300.90 ;
  36 ;  MEDIA ; 111 ;   BKCPV1-I-F ; CI ; SE ;    300.90 ;
  36 ;  MEDIA ; 112 ;   BKCPV3-I-F ; CI ; SE ;    300.90 ;
  36 ;  MEDIA ; 121 ;   E1POL1-E-F ; CE ; SE ;    188.32 ;
  36 ;  MEDIA ; 122 ;   E1POL2-E-F ; CE ; SE ;    188.32 ;
  36 ;  MEDIA ; 131 ;   E2POL1-I-F ; CI ; SE ;    188.32 ;
  36 ;  MEDIA ; 132 ;   E2POL2-I-F ; CI ; SE ;    188.32 ;
  36 ;  MEDIA ; 141 ;   E3POL3-E-F ; CE ; SE ;    188.32 ;
  36 ;  MEDIA ; 142 ;   E3POL4-E-F ; CE ; SE ;    188.32 ;
  36 ;  MEDIA ; 151 ;   E4POL3-I-F ; CI ; SE ;    188.32 ;
  36 ;  MEDIA ; 152 ;   E4POL4-I-F ; CI ; SE ;    188.32 ;
  36 ;  MEDIA ; 383 ;   ATLANT-E   ; CE ; SE ;    330.00 ;
  36 ;  MEDIA ;  65 ;   TKUTA2-I   ; CI ; SE ;    111.00 ;
  36 ;  MEDIA ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  36 ;  MEDIA ; 301 ;   FUTDAE-E-F ; CE ; SE ;    270.00 ;
  36 ;  MEDIA ; 311 ;   FUTDAS-I-F ; CI ; SE ;    270.00 ;
  36 ;  MEDIA ; 302 ;   FUTDCE-I-F ; CI ; SE ;    200.00 ;
  36 ;  MEDIA ; 312 ;   FUTDCS-E-F ; CE ; SE ;    200.00 ;
  36 ;  MEDIA ; 501 ;   FUPL1F-E-F ; CE ; SE ;    959.42 ;
  36 ;  MEDIA ; 511 ;   FUPL1I-I-F ; CI ; SE ;    959.42 ;
  36 ;  MEDIA ; 502 ;   FUPL3F-E-F ; CE ; SE ;    156.50 ;
  36 ;  MEDIA ; 512 ;   FUPL3I-I-F ; CI ; SE ;    156.50 ;
  36 ;  MEDIA ; 601 ;   MBXNG3-E-F ; CE ; N  ;   1383.93 ;
  36 ;  MEDIA ; 602 ;   MBXNG4-E-F ; CE ; N  ;   1383.93 ;
  36 ;  MEDIA ; 611 ;   MDRIO1-I-F ; CI ; SE ;   1383.93 ;
  36 ;  MEDIA ; 612 ;   MDRIO2-I-F ; CI ; SE ;   1383.93 ;
  36 ;  MEDIA ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  36 ;  MEDIA ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  36 ;  MEDIA ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  36 ;  MEDIA ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  36 ;  MEDIA ; 701 ;   MBXNG1-E-F ; CE ; N  ;    100.00 ;
  36 ;  MEDIA ; 702 ;   MBXNG2-E-F ; CE ; N  ;    100.00 ;
  36 ;  MEDIA ; 711 ;   MDEST1-I-F ; CI ; SE ;    100.00 ;
  36 ;  MEDIA ; 712 ;   MDEST2-I-F ; CI ; SE ;    100.00 ;
  36 ;  MEDIA ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  36 ;  MEDIA ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  36 ;  MEDIA ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  36 ;  MEDIA ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  37 ;  MEDIA ; 101 ;   BKCPV2-E-F ; CE ; SE ;    300.90 ;
  37 ;  MEDIA ; 102 ;   BKCPV4-E-F ; CE ; SE ;    300.90 ;
  37 ;  MEDIA ; 111 ;   BKCPV1-I-F ; CI ; SE ;    300.90 ;
  37 ;  MEDIA ; 112 ;   BKCPV3-I-F ; CI ; SE ;    300.90 ;
  37 ;  MEDIA ; 121 ;   E1POL1-E-F ; CE ; SE ;    188.30 ;
  37 ;  MEDIA ; 122 ;   E1POL2-E-F ; CE ; SE ;    188.30 ;
  37 ;  MEDIA ; 131 ;   E2POL1-I-F ; CI ; SE ;    188.30 ;
  37 ;  MEDIA ; 132 ;   E2POL2-I-F ; CI ; SE ;    188.30 ;
  37 ;  MEDIA ; 141 ;   E3POL3-E-F ; CE ; SE ;    188.30 ;
  37 ;  MEDIA ; 142 ;   E3POL4-E-F ; CE ; SE ;    188.30 ;
  37 ;  MEDIA ; 151 ;   E4POL3-I-F ; CI ; SE ;    188.30 ;
  37 ;  MEDIA ; 152 ;   E4POL4-I-F ; CI ; SE ;    188.30 ;
  37 ;  MEDIA ; 383 ;   ATLANT-E   ; CE ; SE ;    330.00 ;
  37 ;  MEDIA ;  65 ;   TKUTA2-I   ; CI ; SE ;    111.00 ;
  37 ;  MEDIA ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  37 ;  MEDIA ; 301 ;   FUTDAE-E-F ; CE ; SE ;    270.00 ;
  37 ;  MEDIA ; 311 ;   FUTDAS-I-F ; CI ; SE ;    270.00 ;
  37 ;  MEDIA ; 302 ;   FUTDCE-I-F ; CI ; SE ;    200.00 ;
  37 ;  MEDIA ; 312 ;   FUTDCS-E-F ; CE ; SE ;    200.00 ;
  37 ;  MEDIA ; 501 ;   FUPL1F-E-F ; CE ; SE ;    156.50 ;
  37 ;  MEDIA ; 511 ;   FUPL1I-I-F ; CI ; SE ;    156.50 ;
  37 ;  MEDIA ; 502 ;   FUPL3F-E-F ; CE ; SE ;    813.33 ;
  37 ;  MEDIA ; 512 ;   FUPL3I-I-F ; CI ; SE ;    813.33 ;
  37 ;  MEDIA ; 601 ;   MBXNG3-E-F ; CE ; N  ;   1647.23 ;
  37 ;  MEDIA ; 602 ;   MBXNG4-E-F ; CE ; N  ;   1647.23 ;
  37 ;  MEDIA ; 611 ;   MDRIO1-I-F ; CI ; SE ;   1647.23 ;
  37 ;  MEDIA ; 612 ;   MDRIO2-I-F ; CI ; SE ;   1647.23 ;
  37 ;  MEDIA ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  37 ;  MEDIA ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  37 ;  MEDIA ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  37 ;  MEDIA ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  37 ;  MEDIA ; 701 ;   MBXNG1-E-F ; CE ; N  ;    100.00 ;
  37 ;  MEDIA ; 702 ;   MBXNG2-E-F ; CE ; N  ;    100.00 ;
  37 ;  MEDIA ; 711 ;   MDEST1-I-F ; CI ; SE ;    100.00 ;
  37 ;  MEDIA ; 712 ;   MDEST2-I-F ; CI ; SE ;    100.00 ;
  37 ;  MEDIA ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  37 ;  MEDIA ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  37 ;  MEDIA ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  37 ;  MEDIA ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  38 ;  MEDIA ; 101 ;   BKCPV2-E-F ; CE ; SE ;    325.90 ;
  38 ;  MEDIA ; 102 ;   BKCPV4-E-F ; CE ; SE ;    325.90 ;
  38 ;  MEDIA ; 111 ;   BKCPV1-I-F ; CI ; SE ;    325.90 ;
  38 ;  MEDIA ; 112 ;   BKCPV3-I-F ; CI ; SE ;    325.90 ;
  38 ;  MEDIA ; 121 ;   E1POL1-E-F ; CE ; SE ;    184.95 ;
  38 ;  MEDIA ; 122 ;   E1POL2-E-F ; CE ; SE ;    184.95 ;
  38 ;  MEDIA ; 131 ;   E2POL1-I-F ; CI ; SE ;    184.95 ;
  38 ;  MEDIA ; 132 ;   E2POL2-I-F ; CI ; SE ;    184.95 ;
  38 ;  MEDIA ; 141 ;   E3POL3-E-F ; CE ; SE ;    184.95 ;
  38 ;  MEDIA ; 142 ;   E3POL4-E-F ; CE ; SE ;    184.95 ;
  38 ;  MEDIA ; 151 ;   E4POL3-I-F ; CI ; SE ;    184.95 ;
  38 ;  MEDIA ; 152 ;   E4POL4-I-F ; CI ; SE ;    184.95 ;
  38 ;  MEDIA ; 383 ;   ATLANT-E   ; CE ; SE ;    330.00 ;
  38 ;  MEDIA ;  65 ;   TKUTA2-I   ; CI ; SE ;    111.00 ;
  38 ;  MEDIA ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  38 ;  MEDIA ; 301 ;   FUTDAE-E-F ; CE ; SE ;    270.00 ;
  38 ;  MEDIA ; 311 ;   FUTDAS-I-F ; CI ; SE ;    270.00 ;
  38 ;  MEDIA ; 302 ;   FUTDCE-I-F ; CI ; SE ;    200.00 ;
  38 ;  MEDIA ; 312 ;   FUTDCS-E-F ; CE ; SE ;    200.00 ;
  38 ;  MEDIA ; 501 ;   FUPL1F-E-F ; CE ; SE ;    678.68 ;
  38 ;  MEDIA ; 511 ;   FUPL1I-I-F ; CI ; SE ;    678.68 ;
  38 ;  MEDIA ; 502 ;   FUPL3F-E-F ; CE ; SE ;    156.50 ;
  38 ;  MEDIA ; 512 ;   FUPL3I-I-F ; CI ; SE ;    156.50 ;
  38 ;  MEDIA ; 601 ;   MBXNG3-E-F ; CE ; N  ;    373.05 ;
  38 ;  MEDIA ; 602 ;   MBXNG4-E-F ; CE ; N  ;    373.05 ;
  38 ;  MEDIA ; 611 ;   MDRIO1-I-F ; CI ; SE ;    373.05 ;
  38 ;  MEDIA ; 612 ;   MDRIO2-I-F ; CI ; SE ;    373.05 ;
  38 ;  MEDIA ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  38 ;  MEDIA ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  38 ;  MEDIA ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  38 ;  MEDIA ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
